% degree N
16
% number of nodes
4913
% node coordinates
-9.731321766314189E-01 -6.910289806276846E-01 -9.731321766314189E-01
-9.108799959155737E-01 -6.910289806276846E-01 -9.731321766314189E-01
-8.156962512217701E-01 -6.910289806276846E-01 -9.731321766314189E-01
-6.910289806276846E-01 -6.910289806276846E-01 -9.731321766314189E-01
-5.413853993301014E-01 -6.910289806276846E-01 -9.731321766314189E-01
-3.721744335654770E-01 -6.910289806276846E-01 -9.731321766314189E-01
-1.895119735183171E-01 -6.910289806276846E-01 -9.731321766314189E-01
-1.547895640080356E-16 -6.910289806276846E-01 -9.731321766314189E-01
1.895119735183176E-01 -6.910289806276846E-01 -9.731321766314189E-01
3.721744335654772E-01 -6.910289806276846E-01 -9.731321766314189E-01
5.413853993301015E-01 -6.910289806276846E-01 -9.731321766314189E-01
6.910289806276845E-01 -6.910289806276846E-01 -9.731321766314189E-01
8.156962512217704E-01 -6.910289806276846E-01 -9.731321766314189E-01
9.108799959155736E-01 -6.910289806276846E-01 -9.731321766314189E-01
9.731321766314184E-01 -6.910289806276846E-01 -9.731321766314189E-01
1.000000000000000E+00 -6.910289806276846E-01 -9.731321766314189E-01
-1.000000000000000E+00 -5.413853993301014E-01 -9.731321766314189E-01
-9.731321766314189E-01 -5.413853993301014E-01 -9.731321766314189E-01
-9.108799959155737E-01 -5.413853993301014E-01 -9.731321766314189E-01
-8.156962512217701E-01 -5.413853993301014E-01 -9.731321766314189E-01
-6.910289806276846E-01 -5.413853993301014E-01 -9.731321766314189E-01
-5.413853993301014E-01 -5.413853993301014E-01 -9.731321766314189E-01
-3.721744335654770E-01 -5.413853993301014E-01 -9.731321766314189E-01
-1.895119735183171E-01 -5.413853993301014E-01 -9.731321766314189E-01
-1.547895640080356E-16 -5.413853993301014E-01 -9.731321766314189E-01
1.895119735183176E-01 -5.413853993301014E-01 -9.731321766314189E-01
3.721744335654772E-01 -5.413853993301014E-01 -9.731321766314189E-01
5.413853993301015E-01 -5.413853993301014E-01 -9.731321766314189E-01
6.910289806276845E-01 -5.413853993301014E-01 -9.731321766314189E-01
8.156962512217704E-01 -5.413853993301014E-01 -9.731321766314189E-01
9.108799959155736E-01 -5.413853993301014E-01 -9.731321766314189E-01
9.731321766314184E-01 -5.413853993301014E-01 -9.731321766314189E-01
1.000000000000000E+00 -5.413853993301014E-01 -9.731321766314189E-01
-1.000000000000000E+00 -3.721744335654770E-01 -9.731321766314189E-01
-9.731321766314189E-01 -3.721744335654770E-01 -9.731321766314189E-01
-9.108799959155737E-01 -3.721744335654770E-01 -9.731321766314189E-01
-8.156962512217701E-01 -3.721744335654770E-01 -9.731321766314189E-01
-6.910289806276846E-01 -3.721744335654770E-01 -9.731321766314189E-01
